RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
394404,10,"Boston, MA",msa,MA,0.548559603,0.492538271,0.428090949,0.382638597,0.371367916,0.400188342,0.450774618,0.490598186,0.513977165,0.536925646,0.582225732,0.613685689,0.601602491,0.550248652,0.485661776,0.439593822,0.428528926,0.448978779,0.481024175,0.50770469,0.521411927,0.547470337,0.579013157,0.592606014,0.552367778,0.481192918,0.437791529,0.431450579,0.428359259,0.40790609,0.378504297,0.367381263,0.351814889,0.364647719,0.384819098,0.412877815,0.390384942,0.335689678,0.268173822,0.221984035,0.206222062,0.216384646,0.244438955,0.272467096,0.290805628,0.310572138,0.326483848,0.330676385,0.296916105,0.242380271,0.192026604,0.170033093,0.184650289,0.236442692,0.296776828,0.354042328,0.392781416,0.437074453,0.4795767,0.489008371,0.465858259,0.399485591,0.333044981,0.27975406,0.260591179,0.269905424,0.29247095,0.315158005
394976,11,"Phoenix, AZ",msa,AZ,0.63462641,0.604045001,0.589094092,0.582794588,0.581178983,0.585188386,0.581062704,0.584027423,0.586811347,0.598810794,0.619111608,0.620314725,0.612814078,0.594505867,0.578277382,0.567320681,0.557537859,0.555618255,0.550677701,0.546703327,0.54386416,0.545810471,0.559092448,0.555616746,0.533236187,0.490774741,0.478854965,0.475717108,0.470978122,0.436680269,0.40473693,0.383864445,0.373757559,0.376999885,0.383009997,0.37099629,0.325054333,0.263874364,0.218806416,0.197909636,0.198794028,0.216218401,0.242485705,0.270008473,0.292033964,0.312604051,0.32962117,0.320119021,0.286383548,0.242037306,0.222537118,0.246140824,0.322376873,0.437558848,0.542797835,0.611181457,0.647616361,0.677321197,0.692905836,0.688350387,0.659099039,0.622223715,0.578706273,0.543260312,0.517729715,0.510879554,0.515246787,0.521590613
395057,12,"San Francisco, CA",msa,CA,0.210983985,0.173662326,0.155989573,0.163161123,0.177298292,0.210997009,0.25020923,0.28184888,0.321870356,0.371773491,0.433193642,0.427665646,0.396039277,0.335350759,0.304854839,0.292128291,0.294291788,0.32385387,0.34501159,0.355023308,0.352358404,0.369346635,0.404192263,0.39309015,0.335715138,0.273923729,0.292301952,0.336705141,0.367233448,0.34587409,0.315104278,0.280127341,0.261943374,0.26252835,0.284021248,0.283644381,0.244761537,0.189593315,0.14537496,0.127075702,0.118399799,0.125058393,0.141806701,0.161901533,0.172850427,0.18000615,0.187971743,0.170025881,0.137326846,0.099545617,0.098055817,0.126128991,0.197856327,0.295943689,0.387864503,0.43569373,0.467790881,0.504534433,0.538865344,0.519211778,0.44651055,0.361745879,0.299508317,0.272631233,0.2636907,0.278481289,0.290098698,0.303435016
395025,13,"Riverside, CA",msa,CA,0.50137953,0.483596971,0.46392858,0.457204287,0.454919287,0.466884911,0.486110755,0.50822285,0.520485965,0.540611896,0.558505247,0.570138591,0.558896027,0.53292565,0.517980478,0.511362677,0.509843693,0.50877197,0.514354545,0.517915781,0.522483436,0.524587984,0.532659494,0.535531627,0.518228337,0.489631709,0.47049324,0.463415025,0.45510736,0.425900104,0.39093377,0.356203451,0.329067243,0.317626103,0.314414323,0.315917989,0.293657151,0.258225708,0.214327237,0.188732997,0.17573623,0.176944151,0.189491425,0.21192109,0.233814089,0.248350077,0.252861028,0.241146394,0.220918104,0.193518336,0.182971793,0.200028228,0.253963197,0.325714687,0.398895799,0.452538468,0.491210487,0.513458448,0.532709207,0.541533773,0.524357093,0.487564367,0.441999789,0.412716602,0.389993688,0.378232633,0.377362669,0.392130736
394532,14,"Detroit, MI",msa,MI,0.64747175,0.6021455,0.555589111,0.51953693,0.51088747,0.525179689,0.560420304,0.597073819,0.625293831,0.65893981,0.684854176,0.702468859,0.687787325,0.647573289,0.601238771,0.570159562,0.563686566,0.58100161,0.605847253,0.634308822,0.65176157,0.665705971,0.677280065,0.684016554,0.663158782,0.622625099,0.597589417,0.574435323,0.550840785,0.515606924,0.492884883,0.492387823,0.489915603,0.503750971,0.51157355,0.510781793,0.482881633,0.420660226,0.35718293,0.302201059,0.283502404,0.294865604,0.33301747,0.376826798,0.408985505,0.429557511,0.450167357,0.443934814,0.407517862,0.341234348,0.294678208,0.276610111,0.292127012,0.337348202,0.400392969,0.461506795,0.509659629,0.550293751,0.582100223,0.584855724,0.552932689,0.487652213,0.41646399,0.365051612,0.351992076,0.357484042,0.379750888,0.400472173
395078,15,"Seattle, WA",msa,WA,0.33313352,0.267298368,0.233870977,0.23823406,0.275224472,0.34209901,0.419434405,0.482176416,0.529699099,0.550633617,0.560620248,0.528380981,0.47449711,0.400173796,0.351174297,0.329151599,0.340661785,0.370843196,0.403125332,0.420105174,0.433852672,0.443339616,0.455772738,0.406644375,0.327315311,0.247637464,0.248173071,0.275810395,0.293656748,0.27751067,0.259055109,0.253586987,0.250702607,0.257726363,0.265126817,0.242166958,0.198433014,0.141913144,0.116991385,0.109592157,0.119426646,0.138902669,0.163835815,0.187164322,0.200264203,0.208029489,0.20666217,0.177236189,0.12965876,0.088298045,0.087371052,0.132422269,0.224803056,0.337640805,0.436243538,0.486143372,0.51581161,0.542940594,0.573191342,0.546415282,0.475898901,0.381121109,0.318654649,0.285952629,0.286250464,0.310196542,0.352339688,0.376698771
394865,16,"Minneapolis, MN",msa,MN,0.464324794,0.402039376,0.359092375,0.32952017,0.330750559,0.349212707,0.387869778,0.423597815,0.453731691,0.499108923,0.531456309,0.533971467,0.490358751,0.432092168,0.378908952,0.348107721,0.339705088,0.354736504,0.378753273,0.405331871,0.431276324,0.460328052,0.493530796,0.494862146,0.456665292,0.38574423,0.337849783,0.323245061,0.323437285,0.31494385,0.296331414,0.283669088,0.285542448,0.300917505,0.323813955,0.32964252,0.294423725,0.240601886,0.185026464,0.161242296,0.153244616,0.170282587,0.199468639,0.237479426,0.273390735,0.305088633,0.322138281,0.310980482,0.267511102,0.209510385,0.167913586,0.155980048,0.178897488,0.232985135,0.301977036,0.365425756,0.417005682,0.466940041,0.50383114,0.506306368,0.452478989,0.375558586,0.296517723,0.254294576,0.242627187,0.260460066,0.296425643,0.341411393
395056,17,"San Diego, CA",msa,CA,0.581431887,0.542859852,0.533077473,0.522648237,0.54186742,0.56160553,0.601760931,0.639919832,0.662868949,0.694558734,0.709449655,0.723368369,0.69217802,0.657178177,0.620146234,0.60292145,0.595745691,0.603402066,0.610044312,0.610890292,0.609870387,0.601212807,0.610462207,0.596279429,0.55211858,0.494642235,0.477513545,0.489307442,0.488973517,0.456374539,0.422255779,0.397398189,0.383910687,0.379424113,0.370167342,0.347653589,0.306115537,0.262648301,0.228442274,0.213487585,0.205297194,0.217092965,0.235714567,0.261513748,0.272450424,0.266931022,0.255484449,0.221023257,0.186866401,0.152543851,0.152885058,0.193550035,0.268672948,0.369143822,0.455405211,0.517129576,0.554253356,0.575203295,0.579363934,0.548973014,0.504409957,0.435442526,0.375172779,0.322591669,0.306427423,0.31529088,0.336503794,0.368549351
395148,18,"Tampa, FL",msa,FL,0.713051175,0.701317608,0.678645095,0.665783359,0.660004139,0.670777371,0.677555391,0.692786724,0.70256655,0.710265548,0.722649214,0.734939533,0.741626537,0.727783601,0.699896731,0.686864305,0.679164226,0.691623795,0.690339745,0.691373931,0.685213469,0.690915375,0.705004532,0.706020128,0.689718424,0.658727448,0.644485381,0.631937994,0.618349409,0.594765661,0.582911161,0.572271691,0.56154992,0.559700189,0.564818046,0.562426793,0.531094762,0.473997253,0.409528455,0.351882955,0.325759904,0.32177546,0.344735956,0.359982413,0.376250711,0.376650131,0.378691684,0.368508696,0.339985007,0.302029625,0.270251488,0.274232055,0.32244327,0.412058206,0.501657059,0.577247808,0.617568661,0.650623667,0.668452358,0.679833735,0.666695786,0.639877086,0.603845281,0.583013359,0.566124908,0.574599247,0.58567757,0.610825581
394530,19,"Denver, CO",msa,CO,0.386543853,0.325774247,0.296045126,0.306406966,0.330961676,0.380055657,0.423992135,0.480553365,0.520884551,0.559785259,0.583303083,0.563302615,0.517254158,0.454224873,0.422199294,0.408991704,0.426756157,0.457892913,0.497917661,0.519570843,0.534484298,0.543676998,0.556311053,0.525271031,0.470490371,0.400064496,0.393341925,0.394508622,0.398001646,0.372797981,0.353443201,0.346948003,0.336855772,0.333013128,0.321947796,0.290796468,0.242417195,0.18226918,0.147710614,0.126721061,0.129331257,0.156832037,0.200652528,0.23906989,0.256186666,0.264883332,0.270425849,0.237329986,0.183935083,0.124378411,0.11239844,0.139736939,0.220128263,0.330828965,0.44134887,0.508741431,0.544377016,0.562312242,0.579284325,0.55571441,0.493048753,0.413063592,0.353940859,0.337687139,0.342317719,0.378037203,0.414180686,0.449510819
