RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
394770,107,"Lansing, MI",msa,MI,24,24,25,27,27,27,26,25,25,25,25,25,24,24,24,25,25,25,25,24,24,24,24,24,24,25,27,27,27,27,28,28,28,28,27,27,30,34,33,31,29,29,28,27,26,28,31,33,33,32,31,32,32,32,32,31,31,31,31,31,30,30,30,30,30,30,30,30
394589,109,"Fayetteville, NC",msa,NC,36,34,35,36,37,37,36,37,36,35,34,35,34,34,35,36,37,36,36,36,36,36,38,37,37,36,37,38,39,39,39,39,39,38,38,37,37,36,36,38,39,39,40,39,39,39,39,38,37,35,34,34,34,34,34,33,33,32,32,32,32,32,32,33,33,33,32,32
394792,110,"Lexington, KY",msa,KY,35,34,36,37,38,37,36,35,35,34,35,34,34,34,35,37,37,36,35,36,36,36,37,36,36,36,38,39,39,38,39,40,40,39,40,40,40,37,37,36,37,36,36,35,35,35,35,34,32,31,31,32,33,33,32,32,32,32,32,32,32,32,32,32,33,33,32,31
394971,111,"Pensacola, FL",msa,FL,,,,,,,,,,,,,33,34,36,38,37,37,37,36,35,34,34,33,33,35,38,39,38,36,33,34,36,39,39,38,37,38,33,29,28,33,38,38,37,36,38,38,37,35,35,35,35,34,25,22,22,30,32,32,32,32,33,33,34,33,33,32
395068,112,"Santa Rosa, CA",msa,CA,27,27,26,27,28,28,28,28,28,28,29,28,28,27,28,28,29,28,29,29,29,29,30,29,29,29,29,29,29,30,31,31,31,31,30,30,29,28,28,28,28,29,29,28,28,28,29,27,25,23,23,24,25,24,25,24,24,22,23,23,23,21,21,22,23,23,22,22
395019,113,"Reno, NV",msa,NV,36,35,35,35,35,35,35,34,35,35,34,33,33,33,34,34,35,35,35,35,35,35,29,28,28,34,35,35,35,35,37,37,38,39,39,37,35,33,33,33,32,33,32,32,33,33,33,32,31,30,30,31,30,30,30,29,30,29,30,30,31,30,31,31,31,30,30,30
394698,114,"Huntsville, AL",msa,AL,21,18,28,34,33,33,33,32,32,32,33,34,34,33,33,33,35,34,35,34,34,33,33,33,34,36,36,37,37,37,37,37,38,36,,26,26,,34,34,33,33,32,32,32,32,33,32,32,30,30,30,31,31,30,30,30,30,30,30,31,30,31,31,31,31,31,30
394995,115,"Port St. Lucie, FL",msa,FL,31,31,32,33,34,33,33,32,31,30,29,28,28,29,31,32,32,32,33,33,33,32,31,31,30,32,33,33,31,32,34,35,35,34,28,26,27,,36,36,36,36,35,34,33,34,34,34,33,33,33,33,33,32,32,31,31,31,31,31,31,31,32,33,33,33,32,32
394761,116,"Lafayette, LA",msa,LA,35,26,26,27,34,35,35,34,34,33,34,34,35,33,34,34,35,34,35,33,33,33,34,33,33,34,34,36,36,37,38,38,37,35,36,36,37,36,36,36,36,36,36,36,35,34,34,34,33,32,32,32,33,33,32,31,31,31,32,31,30,29,30,31,32,31,31,30
394898,117,"Myrtle Beach, SC",msa,SC,36,34,35,36,37,37,37,39,38,36,35,35,35,34,35,35,35,35,36,36,36,34,36,35,35,31,31,32,35,38,40,41,42,42,42,41,40,40,40,41,40,40,40,40,40,39,41,40,39,37,37,37,37,36,36,36,36,35,36,35,35,34,34,35,35,35,35,34
